product_id,brand,gender,category,master_category,su_cCategory,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,listViews,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise
32345513,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3699,1849,1850,1,(50% OFF),500,1349,4.21686744689941,83,0,6,True,"XL,XXL,3XL,4XL,5XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
36221587,bebe,Women,Dresses,Apparel,Dress,Dresses,8099,3725,4374,1,(54% OFF),500,3225,2.92307686805725,13,0,26,True,"S,M,L,XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 12
39204803,VALUE CREATION,Women,Dresses,Apparel,Dress,Dresses,2499,2499,0,,,500,1999,0,0,0,1,True,"S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
36729858,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4214,4214,0,1,,500,3714,0,0,0,5,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
36729865,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3687,3687,0,1,,500,3187,0,0,0,1,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
34159580,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3999,1999,2000,1,(50% OFF),500,1499,4.54545450210571,11,0,15,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
39022805,StyleCast,Women,Dresses,Apparel,Dress,Dresses,4149,4149,0,,,500,3649,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
31631431,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3499,1784,1715,1,(49% OFF),500,1284,4.19119691848755,727,0,18,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
33508381,bebe,Women,Dresses,Apparel,Dress,Dresses,8599,3869,4730,1,(55% OFF),500,3369,3.94444441795349,144,0,5,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
36819329,bebe,Women,Dresses,Apparel,Dress,Dresses,4599,1655,2944,1,(64% OFF),497,1158,3.10526323318481,19,0,279,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 12
39121172,NAMAHART,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,10000,7584,2416,1,(24% OFF),500,7084,0,0,0,222,True,"S,M,L",True,2026-01-10,Summer,False,,False,2025,,
27198180,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3798,1253,2545,1,(Rs. 2545 OFF),376,877,4.39336490631104,211,0,27,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2024,,
38067054,MANGO,Women,Dresses,Apparel,Dress,Dresses,4990,3742,1248,1,(25% OFF),500,3242,0,0,0,2,True,"S,M",True,2026-01-10,Spring,False,Myntra_Unique,True,2026,EXPRESS,Delivery By Jan 12
17606360,Rain & Rainbow,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4995,1745,3250,1,(65% OFF),500,1245,4.3019232749939,1560,0,39,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 13
39155284,DressBerry,Women,Dresses,Apparel,Dress,Dresses,4299,2149,2150,1,(50% OFF),500,1649,0,0,0,100,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2025,,
36091956,MANGO,Women,Dresses,Apparel,Dress,Dresses,3190,1595,1595,1,(50% OFF),479,1116,4.66666650772095,21,0,28,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
31660424,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,5849,2222,3627,1,(62% OFF),500,1722,3.8125,112,0,61,True,"S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
37224254,bebe,Women,Dresses,Apparel,Dress,Dresses,4399,1627,2772,1,(63% OFF),489,1138,0,0,0,170,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,,
38980956,NOWI,Women,Dresses,Apparel,Dress,Dresses,2899,2899,0,,,500,2399,0,0,0,9,True,"XS,S,M,L",True,2026-01-10,Fall,False,,False,2025,,
24628338,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3999,3799,200,1,(5% OFF),500,3299,3.36363625526428,44,0,1,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 12
37811376,Miss Mosa By Akanksha,Women,Dresses,Apparel,Dress,Dresses,3799,2598,1201,1,(32% OFF),500,2098,4,7,0,13,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 13
36819323,bebe,Women,Dresses,Apparel,Dress,Dresses,5399,1943,3456,1,(64% OFF),500,1443,3.46511626243591,43,0,295,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 12
39188506,FIRST ARRIVAL,Women,Dresses,Apparel,Dress,Dresses,2999,2999,0,,,500,2499,0,0,0,2,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 12
36480157,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4999,1999,3000,1,(60% OFF),500,1499,0,0,0,5,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,EXPRESS,Delivery By Jan 11
37111079,Libas,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6999,2319,4680,1,(67% OFF),500,1819,4.22727251052856,44,0,40,True,"M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11
25766696,Rain & Rainbow,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,3595,1124,2471,1,(69% OFF),350,774,4.30326318740845,1563,0,21,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 13
38993968,STREET 9,Women,Dresses,Apparel,Dress,Dresses,4999,1599,3400,1,(68% OFF),480,1119,0,0,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 12
28245542,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2899,1507,1392,1,(48% OFF),453,1054,4.13519811630249,429,0,26,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12
29789628,Trendyol,Women,Dresses,Apparel,Dress,Dresses,2899,1449,1450,1,(50% OFF),435,1014,4.13404273986816,470,0,16,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
27583486,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6599,1876,4723,1,(72% OFF),500,1376,4.16030550003052,1834,0,5,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,,
38968434,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3599,3599,0,,,500,3099,0,0,0,200,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
33171276,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5999,2399,3600,1,(60% OFF),500,1899,2.61538457870483,13,0,7,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Spring,True,GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 11
34521255,bebe,Women,Dresses,Apparel,Dress,Dresses,6299,2582,3717,1,(59% OFF),500,2082,2.59999990463257,15,0,2,True,"S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
36643604,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3299,1880,1419,1,(43% OFF),500,1380,4.55238103866577,105,0,9,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12
39229532,CORSICA,Women,Dresses,Apparel,Dress,Dresses,2999,2999,0,,,500,2499,0,0,0,76,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2026,,
30231717,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2899,1391,1508,1,(Rs. 1508 OFF),418,973,4.22073841094971,1273,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 13
32715753,MANGO,Women,Dresses,Apparel,Dress,Dresses,5790,2316,3474,1,(60% OFF),500,1816,4.2857141494751,49,0,9,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,,
38572523,H&M,Women,Dresses,Apparel,Dress,Dresses,2799,2799,0,1,,500,2299,0,0,0,5,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11
39108289,KALINI,Women,Dresses,Apparel,Dress,Dresses,2499,2499,0,,,500,1999,0,0,0,101,True,3XL,False,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 13
29506110,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4499,2249,2250,1,(50% OFF),500,1749,4.40000009536743,20,0,1,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
29796378,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5999,3599,2400,1,(40% OFF),500,3099,4.08333349227905,36,0,15,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
38224593,H&M,Women,Dresses,Apparel,Dress,Dresses,2499,2499,0,1,,500,1999,4.40909099578857,44,0,10,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 11
38968435,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3499,3499,0,,,500,2999,0,0,0,200,True,"S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
29466924,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3099,1611,1488,1,(48% OFF),484,1127,4.30873107910156,1111,0,110,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12
36567151,H&M,Women,Dresses,Apparel,Dress,Dresses,2599,2599,0,1,,500,2099,4.42857122421265,35,0,7,True,"XXS,L,XS,S,M,XL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 11
32424387,Trendyol,Women,Dresses,Apparel,Dress,Dresses,4899,2449,2450,1,(50% OFF),500,1949,4.71875,32,0,44,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,,
38968533,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3249,3249,0,,,500,2749,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
36091952,MANGO,Women,Dresses,Apparel,Dress,Dresses,5790,2895,2895,1,(50% OFF),500,2395,0,0,0,18,True,"XS,S,M,L,XL",True,2026-01-10,Fall,False,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
30966447,Trendyol,Women,Dresses,Apparel,Dress,Dresses,6199,3099,3100,1,(50% OFF),500,2599,4.53846168518066,13,0,20,True,"S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
36465658,StyleCast,Women,Dresses,Apparel,Dress,Dresses,4799,1727,3072,1,(64% OFF),500,1227,2.59999990463257,5,0,2000,True,"S,M,L",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
38968355,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3399,3399,0,,,500,2899,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
30762438,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3649,1532,2117,1,(58% OFF),460,1072,4.13207530975342,53,0,49,True,"S,M,L",True,2026-01-10,Fall,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal|Myntra_Unique,True,2024,,
30762344,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3599,1367,2232,1,(62% OFF),411,956,3.51011228561401,445,0,75,True,"S,M,L",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
36928519,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,2499,2499,0,1,,500,1999,0,0,0,5,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
39045926,Style Factory,Women,Dresses,Apparel,Dress,Dresses,4000,2724,1276,1,(32% OFF),500,2224,0,0,0,5,True,"XL,XXL",True,2026-01-10,Winter,False,,False,2025,EXPRESS,Delivery By Jan 13
31631424,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3399,1733,1666,1,(49% OFF),500,1233,4.29526472091675,359,0,38,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
33489325,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,1999,539,1460,1,(73% OFF),189,350,3.93213295936584,722,0,326,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
37089546,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3999,2000,1999,1,(50% OFF),500,1500,0,0,0,3,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 11
38968390,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3699,3699,0,,,500,3199,0,0,0,200,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
35902146,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4499,1619,2880,1,(64% OFF),486,1133,3.85714292526245,28,0,86,True,"S,M,L,XL",True,2026-01-10,Winter,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
36735892,Sangria,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7099,1962,5137,1,(72% OFF),500,1462,4.01724147796631,116,0,37,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,False,,False,2025,,
20689884,FableStreet,Women,Dresses,Apparel,Dress,Dresses,3795,2277,1518,1,(40% OFF),500,1777,4.09126996994019,252,0,110,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 11
38977503,NOWI,Women,Dresses,Apparel,Dress,Dresses,2899,2899,0,,,500,2399,0,0,0,9,True,"XS,S,M,L",True,2026-01-10,Fall,False,,False,2025,,
30291205,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3999,2199,1800,1,(45% OFF),500,1699,3.96551728248596,29,0,3,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12
25446026,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6199,1891,4308,1,(69% OFF),500,1391,4.31578969955444,418,0,3,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Festive_Price_Crash|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 12
31586986,Trend Arrest,Women,Dresses,Apparel,Dress,Dresses,2199,1749,450,1,(20% OFF),500,1249,4.43693685531616,222,0,111,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,GST_Benefit_Included|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 13
39022697,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2949,2949,0,,,500,2449,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
31603760,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4999,1799,3200,1,(64% OFF),500,1299,4.12280702590942,57,0,38,True,"S,M,L,XL",True,2026-01-10,Winter,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
37393646,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4899,1763,3136,1,(64% OFF),500,1263,0,0,0,28,True,"S,M,L",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
30738980,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,4999,2499,2500,1,(50% OFF),500,1999,3.64150953292847,53,0,3,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2024,,
39229560,CORSICA,Women,Dresses,Apparel,Dress,Dresses,2999,2999,0,,,500,2499,0,0,0,25,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2026,,
32424410,Trendyol,Women,Dresses,Apparel,Dress,Dresses,6399,3199,3200,1,(50% OFF),500,2699,4.05517244338989,145,0,794,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
29970738,Chemistry,Women,Dresses,Apparel,Dress,Dresses,3099,2169,930,1,(30% OFF),500,1669,4.69565200805664,23,0,14,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,,False,2024,EXPRESS,Delivery By Jan 12
34397539,MILOST,Women,Dresses,Apparel,Dress,Dresses,2999,349,2650,1,(88% OFF),150,199,4.55538940429688,668,0,604,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
39229514,CORSICA,Women,Dresses,Apparel,Dress,Dresses,2999,2999,0,,,500,2499,0,0,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2026,,
35779295,MANGO,Women,Dresses,Apparel,Dress,Dresses,3790,1895,1895,1,(50% OFF),500,1395,4,38,0,12,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
32028307,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4399,1583,2816,1,(64% OFF),475,1108,4.33333349227905,18,0,51,True,"XS,S,M,L,XL",True,2026-01-10,Winter,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
31246873,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,5999,2999,3000,1,(50% OFF),500,2499,3.73076915740967,26,0,4,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 12
39022624,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3549,3549,0,,,500,3049,0,0,0,200,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
37776388,H&M,Women,Dresses,Apparel,Dress,Dresses,1899,1329,570,1,(30% OFF),399,930,4.5,44,0,55,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 11
25158474,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2999,1559,1440,1,(48% OFF),468,1091,4.10851192474365,1539,0,48,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2023,EXPRESS,Delivery By Jan 12
32028724,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3849,1462,2387,1,(62% OFF),439,1023,4.02631568908691,76,0,62,True,"S,M,L,XL",True,2026-01-10,Fall,True,GST_Benefit_Included|Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
39022811,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3549,3549,0,,,500,3049,0,0,0,200,True,"XS,S,M,L",True,2026-01-10,Winter,False,,False,2025,,
30291199,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3999,1599,2400,1,(60% OFF),480,1119,3.95454549789429,22,0,7,True,"XS,S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Fall,True,GST_Benefit_Included|Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11
37668968,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4249,1529,2720,1,(64% OFF),459,1070,0,0,0,48,True,"S,M,L",True,2026-01-10,Fall,False,Myntra_Unique,True,2025,,
35090261,Rustorange,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,3999,1873,2126,1,(53% OFF),500,1373,4.1304349899292,23,0,36,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13
39153204,MONRSH,Women,Dresses,Apparel,Dress,Dresses,3500,3500,0,,,500,3000,0,0,0,1,True,"S,M,L",True,2026-01-10,Summer,False,,False,2026,,
33115098,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,2999,316,2683,1,(Rs. 2683 OFF),150,166,4.26135540008545,1343,0,4,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,
33194847,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3299,1880,1419,1,(43% OFF),500,1380,4.21052646636963,38,0,35,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
34435535,Fusionic,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,5800,2899,2901,1,(50% OFF),500,2399,4.06896543502808,58,0,14,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,Festive_Price_Crash,True,2025,,
38968462,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3849,3849,0,,,500,3349,0,0,0,200,True,"XS,S,M",True,2026-01-10,Winter,False,,False,2025,,
36655373,Trendyol,Women,Dresses,Apparel,Dress,Dresses,5399,2699,2700,1,(50% OFF),500,2199,4.46721315383911,122,0,51,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12
34294681,bebe,Women,Dresses,Apparel,Dress,Dresses,6999,2589,4410,1,(63% OFF),500,2089,0,0,0,103,True,"S,M,L,XL",True,2026-01-10,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
30734955,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3999,1999,2000,1,(50% OFF),500,1499,4.46774196624756,124,0,122,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
38968517,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3899,3899,0,,,500,3399,0,0,0,200,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
30752333,Biba,Women,Dresses,Apparel,Dress,Dresses,2999,1469,1530,1,(51% OFF),441,1028,4.13636350631714,22,0,21,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12
25906318,JC Collection,Women,Dresses,Apparel,Dress,Dresses,6399,3839,2560,1,(40% OFF),500,3339,4.14285707473755,28,0,52,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 12
33618954,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3499,3324,175,1,(5% OFF),500,2824,4.11111116409302,9,0,15,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12
39022753,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3249,3249,0,,,500,2749,0,0,0,200,True,"XS,S,M,L,XL",True,2026-01-10,Winter,False,,False,2025,,
34160432,bebe,Women,Dresses,Apparel,Dress,Dresses,6699,2612,4087,1,(61% OFF),500,2112,3.88000011444092,25,0,472,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,,
33379770,Marks & Spencer,Women,Dresses,Apparel,Dress,Dresses,3499,1750,1749,1,(50% OFF),500,1250,0,0,0,4,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Spring,False,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 11
32424345,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3499,1749,1750,1,(50% OFF),500,1249,4.40000009536743,30,0,2,True,"XS,S,M,L,XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2025,,
39120803,FASHIONKR,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,8000,6247,1753,1,(22% OFF),500,5747,0,0,0,222,True,"S,M,L",True,2026-01-10,Summer,False,,False,2025,,
31457636,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3999,1399,2600,1,(65% OFF),420,979,4,70,0,10,True,"S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12
32121563,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3299,1649,1650,1,(Rs. 1650 OFF),495,1154,4.14180040359497,1622,0,43,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 13
